id,ROE,ROA,îÑè„çÇèÉóòâvó¶,âcã∆óòâvîÑè„çÇî‰ó¶,ëçéëéYâÒì]ó¶,CFîÑè„çÇî‰ó¶,EBITDAîÑè„çÇî‰ó¶,ICR,ïâç¬î‰ó¶,DEÉåÉVÉI,ó¨ìÆî‰ó¶,å≈íËî‰ó¶,îÑè„çÇêLÇ—ó¶,âcã∆óòâvêLÇ—ó¶,ÉgÅ[ÉrÉìÇÃQ
7337,7.882886454,0.327829801,18.99770978,23.88722777,0.015137295,12.466866,,,16.51659818,416.5328143,0.247988301,22.20733506,9.994868446,95.19993068,0.988402827
5130,73.32563867,11.04028682,4.620919306,8.05588045,2.913190687,7.422721154,8.941828927,25.62925381,71.56624311,475.317405,2.902850007,43.38433621,18.01171158,194.1736265,
6806,8.175670747,7.2594071,17.43902439,22.65072326,0.46182203,30.1177278,32.12226798,461.344086,1.247643128,1.64015918,8.559592623,24.67154941,14.4469485,21.6817924,1.510215544
7185,9.267049147,1.557269543,21.85041143,30.04009292,0.086215713,17.85395804,30.54386872,,6.291032944,41.20586211,1.206521475,0.43787995,-4.758656925,-27.99034626,1.052377451
9033,4.196927207,1.682327396,4.090895607,-4.209558278,0.33296128,11.22252218,3.580646118,-5.478764479,27.24678619,65.7151075,0.515179047,177.7809736,10.64465306,-30.42279412,0.765995211
9535,3.634845288,1.914455256,1.841803592,1.367978601,0.685537439,9.772367487,9.616245428,6.73655914,34.67548402,58.92522269,2.384173168,100.402895,1.020183082,-60.67168864,0.628565729
3346,-87.32814609,-13.0436597,-17.60891582,-15.29052053,1.986247158,-16.50939486,-14.87712116,-33.84873711,37.06858201,157.8030111,1.609205619,171.5634489,-0.998095361,5.927032093,2.631957191
6247,6.699639534,4.8320979,9.863635178,7.644773551,0.465692048,12.11639246,11.95212891,162.8888889,6.115094864,8.381255763,2.615264903,45.39693185,12.20889409,19.33251933,0.600512599
4530,6.566033856,5.218677314,11.75348415,10.99101973,0.459073821,13.41274904,15.31614977,853.2380952,0.646853433,0.813857858,4.084037447,20.73846892,4.498544928,-5.175698561,1.353588684
6305,9.358647881,4.229075726,5.833798226,10.57322147,0.756220982,13.95275235,15.95846232,7.12826942,34.08268872,73.71663473,1.631871519,68.37188958,-2.464066439,-13.71140524,0.98972028
6501,14.08390942,6.198800088,6.293577775,9.931199576,0.767139716,11.21972286,14.34209276,20.71124659,9.078908375,18.06455552,1.116793518,22.94366549,0.561780198,28.55059962,1.73759964
4433,2.693680212,1.146440645,1.342851752,3.924775143,1.571726908,5.777092899,6.025536197,36.17391304,20.09700652,62.90433982,1.868804035,27.12098538,8.623840675,60.41131105,1.022751183
7686,15.3427896,1.79982806,0.398471535,1.324769169,3.842598412,1.86225969,2.109074148,27.41538462,25.48046258,244.3498818,0.823908455,185.5319149,3.947266742,-37.86610879,1.276840282
7219,3.889314778,3.111246469,4.026493268,4.440223603,0.672190086,11.69279751,11.84700923,111.616354,4.032089743,5.681656758,3.785457824,48.01791394,-0.307762975,-4.646595136,0.429165074
1382,-0.941805617,-0.585555958,1.024242025,1.577768742,2.062038646,2.262434249,2.39456777,212.6648045,0.330187128,26.71464295,5.908337329,12.30364173,-4.220214298,16.39860568,1.649471725
3560,18.94465874,13.25806118,5.16663175,7.109560655,1.281271178,9.663065095,10.51667239,,0.128180321,0.675274708,2.716850255,5.204141603,15.17087747,12.6725813,1.335947194
6745,14.24801664,9.394902683,7.582755203,9.475718533,1.153881341,8.297324083,10.94350842,329.6896552,1.419887346,3.26471235,2.866493169,21.42023445,7.931753757,28.6637061,1.036171657
6469,9.475796772,4.327857912,5.750491238,7.845537271,0.782773078,11.63994888,13.87060069,12.60543095,29.2688062,64.0837257,1.602733611,115.1377862,10.96670614,62.97424584,2.877433903
2345,-319.3996396,-256.1974469,-5147.001883,-1844.312618,0.000609843,-2334.644068,-1843.374765,-167.2353142,0,0,2.309237925,0,-98.35443744,56.80964809,8.871465448
4112,4.703606922,2.862581081,6.542056075,10.03746552,0.603397199,13.47729425,16.24809585,60.19753086,11.00328082,19.46050493,2.62110951,60.72097282,9.753507603,23.3805668,0.577680313
3593,0.298692212,0.226773584,3.883693597,9.308089325,0.395461159,22.94956308,23.97669784,52.04285714,13.96291945,16.37290781,4.257778634,61.57230504,0.097186701,-12.61693452,1.297780618
1832,7.784215424,5.151075707,3.599564744,5.053318825,1.412137106,4.687704026,6.140007254,,0,0,2.615472387,35.09651466,14.68576848,21.91109555,0.69714196
9085,10.86548312,7.9379827,6.287075786,6.294341666,0.929484768,9.760160937,10.35232322,787.6710709,2.325829939,8.029331584,3.474779505,60.99519933,6.358569783,93.71583228,0.518552349
2573,3.850765541,3.078341014,2.826388654,4.446061673,1.113118506,6.83241377,8.030667163,1313.5,2.066359447,2.584855193,2.59080633,57.26342003,3.914878649,19.138322,1.192549376
9509,14.89442046,2.601422547,7.119204747,8.4909645,0.409902983,13.12827517,16.61033221,6.968701665,63.81448688,442.0450987,0.850462327,480.9272552,-5.42376471,-23.98094387,0.888127552
9534,14.42931258,6.297923101,6.109398397,8.414222379,0.881896003,14.41498576,17.21248422,35.73316708,34.675475,67.58731703,1.119300629,141.5809709,-2.064582914,-8.123877917,0.778162524
7693,11.20163227,6.268847101,1.770703289,1.128881602,3.278672538,1.901041718,1.356495719,356.6111111,0.327344388,0.454939939,1.958597806,16.70975357,-5.899643017,-30.83998869,
5902,5.50887996,2.393385882,3.53065928,4.873456757,0.693906665,11.96940023,12.04189615,10.25968109,32.57181291,73.37229731,1.530113704,103.1327732,1.634170213,11.42998516,0.684109955
4992,9.018903592,6.148195876,9.06259542,10.00101781,0.687437903,13.27633588,13.66310433,233.952381,1.288659794,1.890359168,2.643107068,22.4120983,6.342677779,8.215859031,0.861478163
3865,3.959959114,2.506433793,5.079517725,6.453005711,0.732632457,11.46056169,10.80636403,25.75456919,21.24011058,38.20630712,2.1887202,46.01080983,2.915948508,29.21142258,0.855941629
5446,0.201447178,0.134303473,1.991548553,2.325644696,1.03626009,6.154814274,6.019271867,30.03740334,10.17592728,14.6750425,2.024802788,57.72817782,-9.72217823,26.42015299,0.527087206
6989,9.104917888,4.787591156,5.080467755,6.022924627,1.018033946,7.898575894,8.398749566,35.63013699,20.86584095,39.89345309,2.715222981,37.59520979,5.817059126,14.43026837,0.745304882
9505,18.74213671,3.836694752,7.797587558,9.366943466,0.449767109,17.76596585,17.00151526,10.60734616,62.12997962,295.5621512,1.33226136,312.7188916,3.373263816,-31.89424859,0.878133322
1930,7.930649534,5.734099857,5.731292823,7.826352797,0.900839165,7.621342637,10.1246246,1088,0.543594643,0.202765817,2.980012023,29.48533935,4.136859058,27.02860479,0.836643441
9537,6.181350755,4.630235217,3.161572731,2.283006759,0.96340801,11.82474155,11.88178244,11558.41803,0.16822638,1.291228251,1.694862579,77.07944219,0.58723119,,0.445648051
1384,23.69109023,17.34699157,11.24400681,9.929370521,1.042513168,18.63174718,15.73439192,642,7.512028558,8.57768671,1.911392405,79.89825479,2.624199778,-14.2475512,0.876755852
7897,-0.646197701,-0.27407341,0.198961212,-0.668632121,0.728471087,2.596950924,2.335102203,-2.194562147,36.52661278,87.92554242,1.324123633,94.24605689,-6.876291885,-153.873553,0.79475084
1379,11.09350796,5.855788887,5.34390643,7.939449365,0.78724926,13.71534463,14.63347131,54.08196721,30.72477235,54.55569638,1.557064013,99.97887621,4.630725455,107.4190506,1.014079675
3055,3.164311354,1.327220568,0.853785738,1.011280195,1.964600629,1.185353016,1.445771481,,0.210239334,0.016169194,1.26076555,38.19972189,5.145915951,3.536067893,0.706866186
2747,1.831378746,0.623232421,0.289356499,0.613150345,2.103596862,2.238841465,2.289844524,3.444911249,33.62316161,98.80221485,0.711222022,191.5496852,0.774369245,-5.57285219,0.878886947
2999,11.03008152,4.396167849,2.232854616,3.246500642,1.330088567,2.939979474,3.397371299,3.461819522,53.22234233,148.7036816,1.877698961,6.620908916,-11.99057471,,0.922172196
7267,4.023930824,1.611688145,3.853778318,5.594997632,0.716391772,7.466643908,13.03112805,22.10075218,38.25786614,107.376164,1.356651074,72.67340222,6.167591227,-12.19202635,0.779287034
2792,7.021556737,5.923147825,6.469096201,10.23567444,1.090385033,9.317595188,12.55224467,,0,0,5.899991166,29.47065145,1.996998388,-15.27370365,0.957475995
2483,9.619942885,7.333208629,6.455901069,7.943597885,1.303854853,5.318440516,8.31226388,,0,0.278075781,4.147986325,3.1013141,-0.830035526,-1.305269178,0.954283149
3284,7.695045558,1.803089104,5.928184649,10.01378143,0.535373282,8.282964201,11.64259438,5.988319273,59.7905014,322.0244875,2.611691838,45.46080106,6.636348909,3.094626299,0.950578647
6195,17.5786003,9.467121925,11.39902015,9.285504368,1.520889961,8.579927156,9.966469162,816.8879552,6.511949605,55.27766479,1.870029705,3.296582521,22.98595097,27.87829092,1.957491332
9679,6.319859779,3.135552432,8.147002206,10.09156959,0.306706199,14.03759483,17.4173988,18.19490825,15.3042304,30.09418421,1.826361542,160.6475865,11.52434706,7.948823411,0.922802641
6856,10.63989696,7.15657011,11.13572975,15.92435474,0.666231954,14.92850088,20.06899223,62.25469484,13.88672896,20.64583495,2.985548153,37.90759116,4.95070407,9.722595726,1.620538564
3077,26.31321755,7.792356577,5.618685516,5.942621869,,3.539770426,7.385165013,14.87770176,43.74468632,147.7169886,1.23360259,29.69558232,,,1.337423958
7634,7.852658493,5.885367076,9.690511973,13.12573048,0.634188752,14.95062119,18.61367872,363.7898697,4.445319506,4.41335845,3.167722236,36.24559153,2.193215403,1.044345431,0.819347831
3287,4.35216145,2.530401798,29.22391382,36.25445373,0.086943497,50.69166068,55.06704234,5.034541739,39.47756287,67.89938555,0.981903637,124.2638342,42.31424502,23.82108632,1.019562419
6465,9.716816774,6.627163222,7.851365535,10.68822161,0.865124047,8.540410381,13.67696392,29.98441109,1.873026131,2.746250713,2.524469387,23.33880104,9.067441834,1.727684081,1.563235163
6804,11.24097579,7.875513658,4.054190515,5.48287158,1.31936891,5.113280635,6.912764419,138.5102041,5.818383355,7.247161784,3.791581926,13.96979696,13.09259513,5.013151787,0.804247801
6277,5.229176275,3.421457356,5.804292638,9.041721158,0.776813326,8.892991769,12.07144139,141.04,1.431853135,1.899760484,2.317185339,46.24734078,-8.706339545,-14.36551305,1.174815058
4274,4.0768533,2.85213358,10.7799344,14.25846693,0.450496553,12.96675024,17.46593415,65.12746416,13.89588225,19.68198311,2.332751791,58.2686894,11.25429755,49.35680746,1.22968374
9720,6.6253112,2.777920161,3.084010183,4.649853174,0.752178469,9.24677748,9.768378003,7.173033761,27.23363489,63.89032634,1.13616404,144.6942646,11.49672435,19.10922979,1.445251701
3196,3.574855993,1.211663035,0.794259797,3.49775402,1.633565868,5.40011162,7.384307379,12.41386791,35.19868293,103.8491883,1.22149731,103.6216009,10.65484403,-29.86840958,1.906678502
3190,3.767978559,1.693664886,1.52642122,3.019841846,1.353181777,4.700676631,5.019563692,23.68722924,27.38644716,71.83196334,1.26679348,84.76270313,4.337865435,130.0709052,0.799531751
3680,-44.3086593,-29.80473058,-48.95179228,-6.189113145,0.526551757,4.929039913,5.839222138,-26.6760713,16.34663729,24.30143028,3.406397659,7.54845005,-14.45441254,-148.6416602,0.985711144
2810,4.122285476,2.77447055,3.961092899,6.341743337,0.727683381,9.481069565,10.80185658,204.1122449,4.686099376,6.269999283,3.006954896,37.80372443,5.279706275,2.737544941,0.846544384
7506,1.34212064,0.906931238,0.686745385,1.052413325,1.357496144,0.711610839,2.416442629,62.89742268,0.872800575,0.286101115,4.211499905,26.05268032,-3.293101067,-66.77422341,1.125334821
8996,17.07127659,3.869493533,3.891808244,6.581443852,1.021738045,4.675981559,7.331862478,6.12642079,69.1092534,304.8934364,1.94291769,99.06627083,16.83797893,26.17576143,0.982937635
5035,-6.370996553,-4.076271371,-4.082010559,0.764779349,0.96347599,7.198291293,6.230155251,4.301129678,11.39310859,17.80682613,2.681392439,27.03752301,-2.834326719,-53.53056347,0.927159287
6203,2.391118702,1.315673549,3.016876787,5.050952592,0.771743861,7.366979498,6.988359447,33.89189189,23.40019383,32.39218617,2.567015209,26.77732707,25.47761043,224.8704663,0.887404275
7064,6.750628702,3.574942276,3.775549056,9.81283897,1.011367875,10.9191601,15.89488835,44.1943662,14.73853541,27.83104522,1.754491436,25.69108271,18.05225533,-37.61363919,1.715677079
7741,25.70740116,20.28683976,23.33655107,39.67913426,0.710473477,30.77045652,45.28828034,259.1508296,3.020632305,4.254108989,4.900789937,21.65143944,13.56158456,15.84170765,4.872583474
6597,20.0534286,11.54311938,5.999802957,9.006286705,1.520960696,8.122054257,9.824413343,72.78835374,11.61928722,29.19880517,2.54517939,4.541738553,1.714864767,49.3598291,2.221243594
3030,17.89608306,9.165440631,5.33023801,4.671680543,1.77492838,6.871408449,7.191618852,22.88712371,19.52060544,38.11517529,1.919142672,40.15511183,6.773828281,17.94601895,2.344229077
3003,12.51802421,3.261032016,15.71715878,25.68255832,0.221951691,19.50533853,29.38894517,8.586194218,63.29640498,242.9739805,1.399047505,211.0213444,22.95952604,14.3645056,1.103440856
3295,5.929019817,2.819429535,34.10992774,39.19376143,0.083972177,42.32220769,47.3312656,7.524584637,46.90527331,98.63778879,0.459295026,0.711720817,-5.471296744,14.30852979,1.088363843
7361,20.84340703,7.071710741,4.454511736,8.74102993,2.366083494,7.087286216,10.66223528,70.14137065,25.35026012,64.92438519,1.367279533,6.913214165,24.83744975,24.40512935,1.483599311
2415,14.21306717,5.058244737,2.598509206,3.385377016,1.965151432,3.391406192,4.299610054,68.10450754,19.28275599,56.27976369,1.703232057,17.60173898,4.622871214,8.006415817,0.968425289
6090,10.84885914,8.719345475,17.62331925,17.1492312,0.584540376,21.42248406,24.28405695,100.0890493,4.651811089,5.560419512,4.144540531,14.92991973,8.124794248,13.3320313,2.032365854
5621,17.50766522,13.1769744,10.82313768,15.40508506,1.123903182,13.50923212,16.23194026,31093.16667,0,0,3.395353468,2.071657604,20.26149593,79.38917351,2.797278702
7561,4.8669695,1.63427622,2.665190924,4.234643055,0.655541447,5.529607084,7.79192031,9.613065327,48.23430073,133.614536,1.750384934,100.9044452,-3.391715318,-21.40509449,0.832332776
4260,-1.242245927,-0.680751952,0.619292488,0.571056969,0.76017719,5.196244837,7.084240573,0.568901917,30.61955057,115.8407457,1.914301244,29.14194906,-3.519894459,-86.40927188,1.528102267
7368,10.10295978,5.486530326,7.242888322,9.759935862,0.704486816,13.03306963,15.14691176,,0.064567645,1.42695067,1.181616359,49.19180238,-1.204822484,31.96987749,0.978469736
9362,5.625386359,2.130482285,3.169168002,3.992423139,1.05604924,6.513186653,6.935742387,14.42105263,41.08006867,100.5151453,1.079878386,130.9705337,-6.217545778,-10.01642036,0.908248184
3054,7.833986909,3.502547078,1.74673383,2.323376816,1.922191916,2.781318617,3.219559156,39.22340686,11.81463717,26.42525879,1.969339251,1.456456236,11.00905026,22.10133179,0.954916568
7133,24.08045933,8.099827377,7.201246615,10.53278088,1.48957841,10.2528153,13.37670393,19.70613476,37.51684108,138.5129409,1.38928726,139.5010587,20.50417742,47.98116741,2.129851209
4495,27.67007188,16.01086613,14.89776364,24.13681189,0.931858231,25.7195401,34.964162,,0,0,2.005282418,1.409624772,27.15108391,30.76110685,2.38551416
3854,34.61316182,24.67912589,18.07917856,24.97474717,1.284387126,20.73717522,26.99972065,653.8459973,0,0,5.047520824,4.869803524,10.20347085,13.01724231,4.752093211
3845,-6.394055244,-3.94882864,-5.517598147,-2.792347148,1.606042531,1.193064304,-2.459161143,-18.45532476,20.66708088,27.75723642,4.392118711,0,32.7141376,-704.932413,1.823268642
6535,14.94359164,8.863860753,13.73560015,19.19825344,0.829291781,14.75752508,20.26662951,,0,0,2.184292522,6.682695272,14.90792634,16.42253521,1.673424979
4933,14.91869673,6.995464853,6.528018486,10.18753055,1.546651088,2.510776341,11.54734924,655,28.40136054,42.0903101,1.224729242,7.308227045,8.075787047,4.680365297,1.510831386
4177,31.26317268,11.38115311,11.7598757,11.37786781,1.445712664,12.75345416,14.56843906,181.8616787,11.03048391,13.13835983,1.256094729,2.265950847,10.46853066,314.7592111,1.83964668
7509,8.935205831,4.936216043,3.364935377,4.82000437,1.333815978,5.084413412,6.83471776,52.17448983,15.78490221,32.18040196,1.527139412,74.60303448,4.555137458,-2.53980321,0.611875852
4062,8.135251124,3.688970161,9.123095746,12.41865979,0.334078018,32.31628753,27.12215377,35.12940276,31.71739621,61.70684716,1.676995701,93.79382053,-0.290139834,-3.552733923,1.05510283
9334,21.87788711,4.788621527,3.224998583,3.715640018,1.673046678,3.466663254,5.785053716,9.487047841,55.98048397,255.7593457,1.491521577,60.04017932,22.30375224,61.43918033,
9343,29.28166925,20.27302481,16.96210918,24.01518774,1.354806743,18.53888371,27.08176535,2795.306977,1.652992422,2.387526174,2.554756201,0.770111878,8.208193535,4.035369093,3.44314903
6071,20.30425322,6.087106629,10.29749594,17.88882855,0.767148458,17.76912349,22.05271385,78.62429736,37.28640528,124.3731481,1.102288167,80.27052593,13.71509178,39.92153037,1.522873432
5699,11.68396184,7.383727716,5.981316537,6.427554859,1.385597891,7.307368644,9.864976153,60.2847769,18.66031884,29.52796497,2.684416031,71.86239114,3.613750162,-19.46448071,0.937513537
4769,6.214348093,4.592918392,4.79088415,5.084290769,1.206105358,5.249117412,5.864935877,1580.825153,0,0,2.895063913,2.68990576,9.1072159,16.45883991,1.162693001
7698,14.56808735,3.215893994,0.88027337,1.14767626,3.20074924,1.438587197,1.845017074,26.56987519,15.11773238,115.6825326,0.935841868,164.3013659,8.354442021,38.83419592,1.180552304
7630,7.936704549,5.320628594,3.911902073,7.198021918,1.382870015,8.652584023,10.71308648,67.37142857,3.734612111,5.570866751,2.369609124,49.80026631,7.394840776,-4.272926898,3.322393665
9282,4.242961685,1.899660333,15.51782795,20.89576804,0.126104412,80.58118845,86.00559391,3.922645064,54.1865071,113.2924059,1.709457035,195.9072612,-3.441429132,-10.73660925,1.203612543
3463,6.652071604,3.451466599,56.67121294,64.8575591,0.107490948,200.8276986,75.99785179,7.885688449,45.49956444,92.56118027,2.898487193,0.794460742,75.37087357,110.1498801,1.026782634
2337,14.25375245,3.815336607,17.71008627,25.12195122,0.222875014,14.98775162,30.24177229,5.182816963,68.19902712,254.7853965,3.751782077,142.3275071,11.55998622,33.73589613,1.140769354
8975,8.919484302,3.824499227,34.71548593,41.47114897,0.110078148,42.03785844,48.80462455,6.097608253,51.00570363,118.9553313,1.220901057,21.19521104,55.68687297,22.87675353,1.168503764
3513,4.968330264,3.753478585,5.606940561,7.70058077,0.475131158,11.74446117,14.67699147,119.3333333,3.139211294,3.791384035,4.376934307,37.94977764,2.528853929,-3.849597135,0.518977723
1847,16.36694341,8.211899084,4.744492369,6.936433701,1.498781282,5.943494379,7.190981727,64.78301887,9.907562778,17.92178837,2.289274506,0.850764221,2.724829568,67.48780488,0.792807394
7244,7.842542379,4.675771005,5.298533594,4.968015783,0.882581511,13.81342398,9.988128688,26.56164384,4.178348557,7.00822936,1.787906114,47.73155347,-6.734690626,19.1031941,0.768993139
6186,-3.389462616,-0.741709071,-0.48635985,0.618850203,0.993941168,2.699569332,3.350718104,3.130414922,30.04509712,101.7589115,0.801329346,173.9325219,-2.430489066,-53.67438297,0.888959475
2904,2.69408047,1.313519325,2.159902179,2.691000966,1.118956599,6.989801286,8.032998925,11.02554593,32.69019777,82.95381971,1.165892796,126.8206545,0.26577818,-24.792305,0.957678957
9619,11.06208344,3.491242678,4.297056545,6.607926672,0.759454577,14.77665892,18.80583527,35.17869416,52.98021629,172.2691928,1.685285014,148.3106023,12.0554346,13.60559316,0.873430038
4645,43.31746298,6.711683078,1.718905123,4.616787548,1.366096519,7.243389641,7.899303402,7.579254898,51.1449223,308.9009429,1.538325937,135.3690207,2.845402235,-5.655454138,1.09114355
6820,3.08347808,2.81101126,7.876054233,9.936479129,0.509605772,9.453400235,12.86964877,,0,0,10.78294574,14.16885643,0.945658324,8.955223881,0.622689091
4709,19.21519439,11.58035513,6.588488463,10.42302021,1.704970113,9.248880546,12.10490928,209.7114094,8.670680069,7.377809276,1.802223753,10.79497444,10.99623543,36.52837084,1.762446829
9768,7.753078161,6.292703284,9.672759435,12.9460913,0.653892134,11.86980152,15.99790268,491.3413506,0.849115047,1.04617285,3.96262771,55.04871778,1.257675392,-2.074574555,0.938300236
6652,4.776680771,2.842859275,2.638765212,5.421490056,0.628679661,10.67972692,12.96081923,14.21400778,24.45903596,40.84312804,1.861036801,44.58705532,-7.331765483,-41.79413639,1.076523088
5019,1.696031491,0.61098261,1.132224728,1.76477725,1.877878368,1.888278035,2.908100727,9.693801925,25.90255939,93.1008987,1.263397138,79.86798181,5.402146366,-53.16805124,0.906155703
7599,13.5495684,4.520258452,2.117013224,3.590961914,2.323630448,3.136250076,4.340996563,15.64164087,36.1768645,108.4409012,2.333654034,61.75095816,13.3076158,1.598712986,1.243404472
7833,9.356644491,7.764078054,7.997243262,12.24324678,0.983979324,10.00687603,14.99863356,32755.61538,0.062861604,0.075755766,6.259289133,2.319885788,18.72401223,26.43501033,1.072499408
2924,17.64178837,11.70630202,8.224752514,11.73064131,1.620968509,12.39190828,13.85530383,166.5555556,12.66349584,32.72108234,2.191030996,54.10805483,4.3015141,69.66610074,1.303759691
3791,7.813553921,4.672699317,5.672014561,9.769554886,1.077611069,17.40430202,20.10933487,31004.04348,0.188121224,1.606011703,2.177985934,20.52960669,23.28204896,16.35334497,3.149001872
9226,17.18408528,8.952071487,4.63768298,6.722485859,2.029388333,5.031704506,6.958534464,48.07951482,28.24326782,54.21479525,2.423022924,14.777792,11.54351686,69.17738927,
7013,25.11054002,5.399233706,6.930037601,9.274227009,0.75000242,11.99270238,13.99291014,21.83760313,22.97468479,132.518278,1.164892994,71.56267256,23.0033321,,1.470194183
6038,9.748759056,7.11087213,5.061605664,7.616994555,0.971881284,8.014808828,10.07224784,79.14532104,8.739057545,9.389949924,3.899768897,4.10624206,-0.658845956,-11.51511102,0.976872328
3291,5.668841596,3.001300011,3.473187548,5.395306648,0.79652683,4.959171412,6.564568362,12.28580343,34.9226736,73.82392857,2.842021261,15.61200952,1.421573396,33.27015501,0.81022058
9119,11.59066699,5.503685985,12.94672437,11.93943581,0.473155577,20.27899567,21.92350528,12.08993576,40.02597648,93.42565548,0.610905689,154.6716608,2.838709677,-11.1472486,0.868944884
2722,10.041407,3.939326334,2.112707306,2.79238252,2.513289483,3.183918254,3.812901168,28.34189631,27.50377194,75.5665615,2.180954841,8.390989622,8.271727505,24.42147937,1.078240798
6771,4.971809329,2.354287299,1.133404071,1.229863992,0.697480405,2.517603936,3.67029999,2.5,33.62227385,64.93373362,2.149260544,32.49615582,-4.022589455,-67.9245283,0.665496403
2198,18.73880295,10.94238167,8.745613826,8.107846807,1.082155097,9.557215689,13.11789748,95.21153645,11.5193308,18.06276917,1.304967569,83.6205524,-3.474608915,-26.91115858,1.472644437
7127,6.617347065,1.028282047,-1.70667968,-0.738908396,1.819505832,2.207944115,2.290928221,-2.251736635,59.96799951,429.1999991,1.108211724,220.1871124,9.284940091,-132.7100344,1.663843961
7273,42.75128285,18.41073101,0.251170094,0.221468108,1.11336309,11.62558719,11.91533942,0.786717138,18.66193139,60.11274207,1.173265667,101.9116936,2.219151018,-94.48375038,0.961392189
3803,-95.38038123,-44.11013128,-5.660018141,-11.00473951,1.040100652,3.520272174,-8.727389801,-5078.357143,0.585943222,16.72297773,3.716463207,1.077652955,22.38032998,-426.4884479,2.040902532
7793,16.04577127,9.359983157,3.508609405,5.927477046,2.864305895,7.681095728,8.79075869,234.3582843,4.600076723,7.885888004,1.746717148,50.88159543,21.04404311,26.71298907,1.441677449
2667,-86.05444073,-44.35156028,-64.54346243,-47.60125502,0.585190332,-59.64823407,-47.01043966,-2104.653061,0.44235872,0.507177113,1.640628425,0,-44.55827945,51.87192354,2.616049936
4644,3.540142688,3.167300345,9.297141373,7.069103344,0.481364314,5.649818729,7.399561065,,0.079960084,0.000671414,8.971739465,0.242073791,8.818335938,32.6040558,0.82617018
7175,7.421404004,4.522990971,17.8194557,25.08172912,0.203640799,14.73956308,28.56249034,159.4778076,2.973981142,14.20662411,2.113621544,22.41216676,-11.37257719,-27.69702728,0.675233334
7266,3.859289617,2.596673092,2.210067733,0.417633903,1.182870254,2.482483756,3.599707444,1.979899497,3.727770614,4.601168792,2.566621147,38.15270188,-5.403589692,2526.666667,0.497948902
4570,24.02932464,19.70814463,25.68731544,21.5924574,0.559460651,22.83511753,23.18363583,166.147619,11.060857,12.17512636,4.941859349,12.62237859,18.71333573,88.60509744,2.60101194
9708,6.723708294,4.416664252,4.913514541,3.024139897,0.780911385,7.576506368,6.793385288,,0,19.8469579,3.682571239,64.13875229,-1.359332521,-43.99859205,1.879585906
3955,5.337361531,3.388385722,4.369932665,5.21277083,0.847707063,7.68173698,9.367413311,27.75609756,17.1905523,27.07843795,1.06557954,74.90768714,4.434557979,-12.9969419,0.705857548
2209,10.83162252,6.532916124,4.300407602,5.879510358,1.367477053,8.663373779,10.2616543,54.00601923,5.314563238,35.91138762,1.081113584,87.30595079,6.01195237,18.4736059,1.234556758
7760,17.20801077,8.741931347,10.78535199,12.90897943,0.839312851,14.63129146,16.67688535,62.59459459,14.93181721,27.44867048,1.601250977,50.09256143,16.9528353,25.34217439,1.758410222
9934,12.61335198,7.822698874,4.891253398,6.655260773,1.417557227,5.121454538,7.102642626,1345.105263,0.092837198,5.915976489,2.153109093,12.38852638,11.1889023,19.85649299,1.144163138
3421,3.924797944,2.883024867,3.690683467,4.451431878,0.693418226,7.581330152,9.227101216,,0.003986538,2.808158704,2.419625434,55.2000828,-1.198762621,-39.13751909,0.739216126
8098,9.182099877,4.324482094,2.367283413,3.070880051,1.927633062,2.707325282,3.603560593,17.32592593,17.07370603,38.8710336,2.13675513,9.470346617,9.375187658,21.99620673,0.90007829
5587,15.865028,8.299125508,6.743381944,9.867763587,1.286728814,13.908086,14.4145771,35.13142316,9.394119841,17.25667488,1.293159887,23.87855,28.84987113,64.88566586,1.877356499
7031,-29.56566171,-17.21520234,-16.29274884,0.840543862,0.756017884,6.595486891,9.904057428,3.592810348,22.92940767,32.85637235,2.781016126,7.015016691,-23.3127431,-93.52330194,0.980186468
7078,-67.935362,-32.07301738,-21.92732853,-7.506302013,1.080120318,-4.678079206,-2.727186408,-52.47708779,18.46640433,35.63251646,3.007749308,26.93062374,-8.619270237,-287.6635908,1.702928533
3249,8.220796936,3.656473201,38.35644472,44.04633052,0.085077636,49.62391422,55.44329088,7.531120302,50.77066477,118.1637547,0.822798174,18.6148396,-6.56832807,13.63754257,1.12138833
9742,2.48264952,1.709957471,6.005472968,8.719769248,0.7279008,11.76688115,13.44575105,88.425,13.32993568,10.09644825,2.485097842,29.73566034,0.014793994,22.85515804,0.915449675
7111,-4.933008526,-1.777485188,0.221518987,0.949367089,1.409613026,3.607594937,3.502109705,1.666666667,39.8068905,81.32358912,1.040348964,57.34876167,80.31383738,25,1.030958069
2492,15.83383029,10.5733292,10.21710537,15.21903712,1.139139164,23.52638261,25.87419017,129.8003898,12.48407456,18.69522023,1.704599182,1.550154952,20.38363582,138.561957,5.60892985
4444,-3.286998305,-1.815980571,4.789326436,8.400034816,1.09118889,11.28876068,14.95224003,30.0942623,24.31160757,41.11615779,2.203567122,5.38584226,13.74250066,-10.56739654,1.244952844
9338,23.24191827,8.136784248,12.33279087,14.23037411,0.707000025,28.46120554,29.18201763,13.02420679,40.11349542,114.5802265,1.366919042,59.72289763,34.86226307,23.54797608,1.52674767
3712,16.69018279,13.78616951,28.03502016,39.98527384,0.48232054,30.16537011,43.14387928,,0,0,3.084469583,56.46168919,6.393727379,7.591064987,2.452661194
