Date,Toyota,Honda,Nikkei,Mon,Tue,Wed,Thr,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov
2016/2/9,938.36,797.33,16085.44,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2016/2/10,934.238,791.313,15713.39,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2016/2/12,870.662,747.727,14952.61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016/2/15,953.918,807.563,16022.58,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016/2/16,953.009,805.797,16054.43,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2016/2/17,926.473,808.257,15836.36,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2016/2/18,942.325,828.747,16196.8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2016/2/19,914.729,806.34,15967.17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016/2/22,911.832,799.233,16111.05,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016/2/23,913.964,794.173,16052.05,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2016/2/24,910.922,778.197,15915.79,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2016/2/25,904.362,783.657,16140.34,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2016/2/26,901.162,791.447,16188.41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016/2/29,899.174,788.853,16026.76,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016/3/1,898.572,793.36,16085.51,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2016/3/2,929.68,843.227,16746.55,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2016/3/3,942.027,867.817,16960.16,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2016/3/4,949.807,871.103,17014.78,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016/3/7,930.131,866.18,16911.32,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016/3/8,913.354,857.993,16783.15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2016/3/9,911.214,849.79,16642.2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2016/3/10,938.36,863.443,16852.35,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2016/3/11,936.234,860.717,16938.87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016/3/14,945.375,864.817,17233.75,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016/3/15,928.141,859.077,17117.07,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2016/3/16,921.598,840.217,16974.45,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2016/3/17,918.699,844.053,16936.38,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2016/3/18,897.801,835.573,16724.81,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016/3/22,929.827,845.967,17048.55,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2016/3/23,931.034,835.293,17000.98,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2016/3/24,916.559,821.907,16892.33,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2016/3/25,942.325,845.14,17002.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016/3/28,948.881,849.79,17134.37,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016/3/29,955.25,854.46,17103.53,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2016/3/30,931.347,823.503,16878.96,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2016/3/31,923.902,849.24,16758.67,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2016/4/1,895.803,809.61,16164.16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016/4/4,873.139,800.667,16123.27,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016/4/5,844.263,781.403,15732.82,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2016/4/6,847.061,789.377,15715.36,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2016/4/7,841.941,784.84,15749.84,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2016/4/8,848.608,793.24,15821.52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016/4/11,819.279,776.723,15751.13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016/4/12,851.405,806.173,15928.79,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2016/4/13,872.825,827.773,16381.22,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2016/4/14,901.234,843.73,16911.05,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2016/4/15,890.985,835.207,16848.03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016/4/18,848.608,810.84,16275.95,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016/4/19,881.672,847.033,16874.44,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2016/4/20,875.929,839.333,16906.54,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2016/4/21,904.031,857.22,17363.62,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2016/4/22,918.772,869.603,17572.49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016/4/25,930.102,877.023,17439.3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016/4/26,923.423,870.967,17353.28,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2016/4/27,907.284,859.42,17290.49,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2016/4/28,877.64,823.503,16666.05,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2016/5/2,844.732,790.76,16147.38,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016/5/6,850.318,812.083,16106.72,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016/5/9,862.112,824.743,16216.03,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016/5/10,881.204,837.953,16565.19,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2016/5/11,874.53,836.577,16579.01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2016/5/12,861.963,831.63,16646.34,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2016/5/13,846.591,813.597,16412.21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016/5/16,848.608,810.43,16466.4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016/5/17,858.853,818.69,16652.8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2016/5/18,859.479,808.503,16644.69,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2016/5/19,852.803,811.677,16646.66,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2016/5/20,863.355,811.26,16736.35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016/5/23,854.665,812.907,16654.6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016/5/24,842.707,803.96,16498.76,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2016/5/25,862.267,823.233,16757.35,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2016/5/26,868.63,838.233,16772.46,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2016/5/27,867.551,832.993,16834.84,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016/5/30,881.829,859.14,17068.02,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016/5/31,897.659,867.12,17234.98,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2016/6/1,893.32,847.31,16955.73,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2016/6/2,879.968,812.083,16562.55,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2016/6/3,880.899,815.247,16642.23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016/6/6,879.657,799.98,16580.03,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016/6/7,877.64,804.933,16675.45,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2016/6/8,881.829,810.16,16830.92,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2016/6/9,869.724,796.127,16668.41,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2016/6/10,873.452,795.433,16601.36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016/6/13,842.559,763.927,16019.18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016/6/14,837.119,753.327,15859,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2016/6/15,,,15919.58,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2016/6/16,819.74,742.32,15434.14,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2016/6/17,841.474,745.9,15599.66,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016/6/20,864.292,756.083,15965.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016/6/21,874.999,760.627,16169.11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2016/6/22,870.341,742.32,16065.72,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2016/6/23,890.52,761.03,16238.35,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2016/6/24,813.378,697.74,14952.02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016/6/27,799.563,701.457,15309.21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016/6/28,772.238,700.487,15323.14,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2016/6/29,794.591,712.557,15566.83,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2016/6/30,784.198,714.093,15575.92,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2016/7/1,792.731,712.557,15682.48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016/7/4,795.833,725.05,15775.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016/7/5,799.875,717.007,15669.33,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2016/7/6,786.057,684.387,15378.99,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2016/7/7,787.457,683.55,15276.24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2016/7/8,784.657,687.443,15106.98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016/7/11,822.842,715.203,15708.82,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016/7/12,844.888,734.487,16095.65,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2016/7/13,873.609,760.167,16231.43,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2016/7/14,876.708,749.623,16385.89,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2016/7/15,893.931,777.243,16497.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016/7/19,897.82,784.037,16723.31,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2016/7/20,896.423,776.54,16681.89,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2016/7/21,911.942,811.52,16810.22,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2016/7/22,906.2,791.95,16627.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016/7/25,907.445,792.497,16620.29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016/7/26,884.626,777.517,16383.04,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2016/7/27,910.556,794.727,16664.82,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2016/7/28,909.453,787.923,16476.84,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2016/7/29,914.893,788.753,16569.27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016/8/1,899.836,788.9,16635.77,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016/8/2,884.157,765.997,16391.45,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2016/8/3,867.551,795.283,16083.11,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2016/8/4,883.384,811.797,16254.89,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2016/8/5,909.605,806.107,16254.45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016/8/8,939.872,833.307,16650.57,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016/8/9,933.061,830.537,16764.97,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2016/8/10,922.657,822.077,16735.12,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2016/8/12,931.347,820.267,16919.92,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016/8/15,923.58,818.453,16869.56,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016/8/16,911.942,813.043,16596.51,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2016/8/17,932.267,840.53,16745.64,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2016/8/18,915.822,829.29,16486.01,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2016/8/19,935.385,858.573,16545.82,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016/8/22,946.858,869.123,16598.19,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016/8/23,930.887,851.077,16497.36,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2016/8/24,949.978,857.46,16597.3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2016/8/25,949.353,858.02,16555.95,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2016/8/26,917.534,839.42,16360.71,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016/8/29,954.153,870.51,16737.49,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016/8/30,960.221,876.063,16725.36,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2016/8/31,968.305,879.943,16887.4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2016/9/1,975.419,889.383,16926.84,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2016/9/2,972.649,884.107,16925.68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016/9/5,972.312,881.893,17037.63,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016/9/6,967.814,882.443,17081.98,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2016/9/7,959.909,879.663,17012.44,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2016/9/8,960.836,879.107,16958.77,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2016/9/9,957.887,870.51,16965.76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016/9/12,945.781,857.74,16672.92,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016/9/13,948.256,863.577,16729.04,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2016/9/14,939.106,852.473,16614.24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2016/9/15,926.685,827.76,16405.01,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2016/9/16,910.556,828.173,16519.29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016/9/20,923.902,821.92,16492.15,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2016/9/21,953.7,854.963,16807.62,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2016/9/23,923.58,834.7,16754.02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016/9/26,918.463,816.797,16544.56,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016/9/27,933.519,824.99,16683.93,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2016/9/28,926.896,816.033,16465.4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2016/9/29,930.987,826.387,16693.71,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2016/9/30,912.217,807.5,16449.84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016/10/3,914.1,819.533,16598.67,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016/10/4,931.153,835.193,16735.65,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2016/10/5,945.205,859.67,16819.24,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2016/10/6,952.15,859.103,16899.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2016/10/7,948.039,858.26,16860.09,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016/10/11,949.457,855.743,17024.76,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2016/10/12,940.31,849.87,16840,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2016/10/13,942.204,852.667,16774.24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2016/10/14,945.989,858.54,16856.37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016/10/17,951.83,857.707,16900.12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016/10/18,945.506,863.86,16963.61,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2016/10/19,939.685,854.63,16998.91,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2016/10/20,953.104,866.653,17235.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2016/10/21,942.67,866.09,17184.59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016/10/24,940.142,861.623,17234.42,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016/10/25,953.568,879.793,17365.25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2016/10/26,951.045,879.237,17391.84,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2016/10/27,947.728,875.88,17336.42,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2016/10/28,953.879,880.913,17446.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016/10/31,959.549,879.237,17425.02,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016/11/1,958.453,861.333,17442.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2016/11/2,937.316,831.553,17134.68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2016/11/4,899.425,802.333,16905.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016/11/7,917.096,822.47,17177.21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016/11/8,930.361,830.02,17171.38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2016/11/9,869.742,764.997,16251.54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2016/11/10,921.516,833.517,17344.42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2016/11/11,939.517,838.547,17374.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016/11/14,953.104,863.583,17672.62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016/11/15,957.187,866.377,17668.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2016/11/16,976.45,878.403,17862.21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2016/11/17,970.925,882.593,17862.63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2016/11/18,996.966,891.263,17967.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016/11/21,1003.76,890.987,18106.02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016/11/22,992.404,882.03,18162.94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2016/11/24,1039.9,916.71,18333.41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2016/11/25,1055.86,935.45,18381.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016/11/28,1050.17,929.853,18356.89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016/11/29,1048.11,924.82,18307.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2016/11/30,1049.52,931.82,18308.48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2016/12/1,1058.7,949.707,18513.12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016/12/2,1055.37,941.6,18426.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/12/5,1046.23,923.427,18274.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/12/6,1054.9,931.253,18360.54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/12/7,1082.85,943.837,18496.69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016/12/8,1102.42,961.177,18765.47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016/12/9,1105.41,971.24,18996.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/12/12,1105.11,969.29,19155.03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/12/13,1112.83,967.053,19250.52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/12/14,1109.84,972.363,19253.61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016/12/15,1129.56,986.07,19273.79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016/12/16,1129.4,995.573,19401.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/12/19,1127.67,988.023,19391.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/12/20,1125.63,985.783,19494.53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/12/21,1124.21,986.35,19444.49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016/12/22,1119.16,998.377,19427.67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016/12/26,1103.53,977.393,19396.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/12/27,1099.88,977.957,19403.06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/12/28,1100.21,982.18,19401.72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016/12/29,1079.36,968.957,19145.14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2016/12/30,1085.68,961.08,19114.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/1/4,1120.24,1004.98,19594.16,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2017/1/5,1112.68,1004.41,19520.69,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017/1/6,1093.88,985.277,19454.33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017/1/10,1083,974.297,19301.44,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2017/1/11,1091.04,976.83,19364.67,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2017/1/12,1080.47,972.883,19134.7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017/1/13,1086.33,969.797,19287.28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017/1/16,1077.65,969.51,19095.24,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017/1/17,1060.58,943.62,18813.53,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2017/1/18,1063.28,957.693,18894.37,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2017/1/19,1082.06,981.617,19072.25,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017/1/20,1073.53,982.737,19137.91,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017/1/23,1056.01,965.86,18891.03,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017/1/24,1038.48,949.817,18787.99,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2017/1/25,1058.52,970.917,19057.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2017/1/26,1067.69,985.553,19402.39,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2017/1/27,1058.22,980.49,19467.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017/1/30,1058.37,980.773,19368.85,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017/1/31,1039.29,953.187,19041.34,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2017/2/1,1033.29,961.08,19148.08,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2017/2/2,1014.98,961.627,18914.58,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2017/2/3,1017.33,963.323,18918.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017/2/6,1024.91,983.02,18976.71,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017/2/7,1001.73,996.533,18910.78,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2017/2/8,1007.84,1005.82,19007.6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2017/2/9,987.349,986.113,18907.67,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2017/2/10,1017.49,1014.54,19378.93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017/2/13,1024.6,1027.2,19459.15,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017/2/14,1018.75,1013.14,19238.98,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2017/2/15,1024.6,1021.86,19437.98,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2017/2/16,1019.23,1015.67,19347.53,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2017/2/17,1010.23,1009.19,19234.62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017/2/20,1015.28,1005.82,19251.08,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017/2/21,1022.55,1012.01,19381.44,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2017/2/22,1026.5,1018.49,19379.87,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2017/2/23,1025.71,1004.69,19371.46,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2017/2/24,1017.82,999.91,19283.54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017/2/27,1011.18,984.433,19107.47,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017/2/28,1004.71,981.897,19118.99,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2017/3/1,1020.65,990.907,19393.54,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2017/3/2,1021.27,997.093,19564.8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2017/3/3,1018.91,1001.03,19469.17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017/3/6,1017.18,995.123,19379.14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017/3/7,1014.98,1001.03,19344.15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2017/3/8,1005.49,995.403,19254.03,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2017/3/9,1015.6,996.81,19318.58,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2017/3/10,1029.19,1011.73,19604.61,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017/3/13,1030.76,1000.19,19633.75,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017/3/14,1018.75,995.123,19609.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2017/3/15,1022.07,1005.82,19577.38,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2017/3/16,1018.59,1000.75,19590.14,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2017/3/17,1006.6,994.557,19521.59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017/3/21,1005.98,996.81,19455.88,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2017/3/22,972.504,960.507,19041.38,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2017/3/23,972.341,966.42,19085.31,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2017/3/24,983.238,968.103,19262.53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
